x y e3 e4 e5 e6 labels
9.029953900000000644e+00 1.830365000000000109e+01 5.187946699999999856e-02 -5.067753299999999683e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.048387099999999350e+00 1.969343100000000035e+01 5.183976500000000293e-02 -5.061236200000000102e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.057603699999999591e+00 2.112992699999999857e+01 5.179419400000000173e-02 -5.053757100000000335e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.029953900000000644e+00 2.254306599999999960e+01 5.174275899999999928e-02 -5.045317299999999699e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.974654400000000365e+00 2.407299300000000031e+01 5.168546599999999935e-02 -5.035918500000000075e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.937787999999999400e+00 2.576642299999999963e+01 5.162231999999999932e-02 -5.025562499999999821e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.900921699999999603e+00 2.757664199999999965e+01 5.155333000000000138e-02 -5.014251100000000072e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.864055300000000415e+00 2.945693400000000040e+01 5.147850400000000132e-02 -5.001986700000000258e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.827188899999999450e+00 3.126715300000000042e+01 5.139784900000000240e-02 -4.988771499999999914e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.790322599999999653e+00 3.305401499999999970e+01 5.131137399999999987e-02 -4.974607999999999808e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.735022999999999982e+00 3.477080300000000079e+01 5.121909000000000184e-02 -4.959498899999999905e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.679723499999999703e+00 3.639416099999999687e+01 5.112100800000000250e-02 -4.943447000000000119e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.624423999999999424e+00 3.795912400000000275e+01 5.101713699999999713e-02 -4.926455600000000101e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.596774200000000477e+00 3.952408799999999900e+01 5.090748999999999969e-02 -4.908527599999999713e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.578340999999999994e+00 4.107737199999999689e+01 5.079207899999999692e-02 -4.889666699999999783e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.559907799999999511e+00 4.264233600000000024e+01 5.067091800000000229e-02 -4.869876299999999908e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.559907799999999511e+00 4.418394200000000183e+01 5.054402000000000200e-02 -4.849160200000000170e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.550691199999999270e+00 4.557372300000000109e+01 5.041139900000000257e-02 -4.827522399999999853e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.532258099999999956e+00 4.678832100000000338e+01 5.027307100000000251e-02 -4.804967000000000266e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.513824899999999474e+00 4.793284700000000242e+01 5.012905100000000086e-02 -4.781498199999999893e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.495391700000000768e+00 4.907737199999999689e+01 4.997935500000000308e-02 -4.757120499999999835e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.476958500000000285e+00 5.035036499999999648e+01 4.982400099999999971e-02 -4.731838599999999700e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.467741900000000044e+00 5.165839400000000126e+01 4.966300500000000312e-02 -4.705657299999999738e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.467741900000000044e+00 5.302481800000000334e+01 4.949638700000000280e-02 -4.678581500000000143e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.467741900000000044e+00 5.443795599999999979e+01 4.932416500000000315e-02 -4.650616300000000314e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.467741900000000044e+00 5.587445300000000259e+01 4.914635800000000110e-02 -4.621767200000000131e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.467741900000000044e+00 5.732262800000000169e+01 4.896298699999999948e-02 -4.592039500000000274e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.467741900000000044e+00 5.873576599999999814e+01 4.877407200000000165e-02 -4.561438999999999772e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.467741900000000044e+00 6.009051099999999934e+01 4.857963600000000243e-02 -4.529971399999999787e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.486175100000000526e+00 6.143357699999999966e+01 4.837969899999999823e-02 -4.497642799999999885e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.504608299999999232e+00 6.285839399999999699e+01 4.817428399999999777e-02 -4.464459199999999683e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.541474700000000198e+00 6.429489100000000690e+01 4.796341500000000230e-02 -4.430426999999999976e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.605990800000000718e+00 6.573138699999999801e+01 4.774711599999999917e-02 -4.395552700000000118e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.698156700000000185e+00 6.709780999999999551e+01 4.752541099999999658e-02 -4.359842800000000157e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.827188899999999450e+00 6.838248199999999599e+01 4.729832600000000165e-02 -4.323304199999999931e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
8.965437800000000124e+00 6.962043799999999294e+01 4.706588500000000175e-02 -4.285943799999999970e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.122119800000000112e+00 7.077664199999999539e+01 4.682811499999999655e-02 -4.247768799999999956e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.297235000000000582e+00 7.185109500000000082e+01 4.658504299999999959e-02 -4.208786300000000313e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.500000000000000000e+00 7.279707999999999402e+01 4.633669800000000255e-02 -4.169003699999999923e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.730414700000000749e+00 7.363795600000000263e+01 4.608310499999999921e-02 -4.128428800000000232e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
9.979262699999999597e+00 7.444379600000000607e+01 4.582429600000000047e-02 -4.087069100000000066e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.025576000000000043e+01 7.522627699999999606e+01 4.556029799999999907e-02 -4.044932500000000125e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.055990800000000007e+01 7.590364999999999895e+01 4.529114199999999951e-02 -4.002026999999999668e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.094700500000000076e+01 7.653430699999999831e+01 4.501685799999999987e-02 -3.958360799999999929e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.133410100000000043e+01 7.708321200000000317e+01 4.473747699999999772e-02 -3.913942200000000010e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.178571400000000047e+01 7.755036499999999933e+01 4.445303099999999702e-02 -3.868779600000000346e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.230184299999999986e+01 7.788905099999999493e+01 4.416355200000000175e-02 -3.822881699999999827e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.283640600000000020e+01 7.814598499999999603e+01 4.386907300000000148e-02 -3.776257000000000225e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.344469999999999921e+01 7.827445299999999406e+01 4.356962799999999914e-02 -3.728914600000000218e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.410829500000000003e+01 7.829780999999999835e+01 4.326524899999999868e-02 -3.680863399999999980e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.482718900000000062e+01 7.821605800000000386e+01 4.295597200000000199e-02 -3.632112500000000271e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.554608299999999943e+01 7.807591200000000242e+01 4.264183099999999810e-02 -3.582671199999999667e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.628340999999999994e+01 7.785401500000000397e+01 4.232286200000000276e-02 -3.532548900000000158e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.704838700000000173e+01 7.752700699999999756e+01 4.199910200000000343e-02 -3.481755100000000214e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.781336399999999998e+01 7.710656899999999325e+01 4.167058600000000251e-02 -3.430299500000000279e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.855990800000000007e+01 7.663941599999999710e+01 4.133735300000000029e-02 -3.378191800000000106e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.927880199999999888e+01 7.612554699999999741e+01 4.099943899999999863e-02 -3.325441999999999981e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.998847900000000166e+01 7.557664200000000676e+01 4.065688399999999730e-02 -3.272060100000000193e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.067972400000000022e+01 7.499270099999999672e+01 4.030972499999999764e-02 -3.218056200000000283e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.136175100000000171e+01 7.433868599999999560e+01 3.995800299999999888e-02 -3.163440700000000327e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.199769600000000125e+01 7.371970799999999713e+01 3.960175600000000184e-02 -3.108223800000000162e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.259677399999999992e+01 7.308905099999999777e+01 3.924102599999999830e-02 -3.052416100000000104e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.316820299999999833e+01 7.247007299999999930e+01 3.887585300000000188e-02 -2.996028200000000127e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.369354799999999983e+01 7.188613100000000600e+01 3.850627799999999795e-02 -2.939070800000000150e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.424654400000000010e+01 7.126715299999999331e+01 3.813234399999999857e-02 -2.881554700000000038e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.479953899999999933e+01 7.061313900000000388e+01 3.775409200000000298e-02 -2.823490899999999901e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.535253499999999960e+01 6.994744500000000187e+01 3.737156600000000189e-02 -2.764890399999999845e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.591474699999999842e+01 6.924671499999999469e+01 3.698480900000000043e-02 -2.705764399999999875e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.648617499999999936e+01 6.851094899999999654e+01 3.659386399999999678e-02 -2.646124000000000046e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.705760400000000132e+01 6.770510899999999310e+01 3.619877600000000195e-02 -2.585980599999999907e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.755529999999999902e+01 6.692262800000000311e+01 3.579958999999999919e-02 -2.525345699999999999e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.803456200000000109e+01 6.610510899999999879e+01 3.539635099999999951e-02 -2.464230800000000166e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.852304099999999920e+01 6.522919699999999921e+01 3.498910400000000004e-02 -2.402647399999999905e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.900230399999999875e+01 6.427153300000000513e+01 3.457789499999999738e-02 -2.340607399999999894e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.944470000000000098e+01 6.332554700000000025e+01 3.416277200000000097e-02 -2.278122399999999922e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.990552999999999884e+01 6.232116800000000012e+01 3.374378100000000047e-02 -2.215204399999999921e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.032027599999999978e+01 6.131678800000000251e+01 3.332096899999999889e-02 -2.151865299999999870e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.073502300000000176e+01 6.032408800000000326e+01 3.289438499999999821e-02 -2.088117199999999993e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.112211999999999890e+01 5.935474500000000120e+01 3.246407600000000143e-02 -2.023972200000000166e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.146313400000000016e+01 5.840875900000000343e+01 3.203009200000000306e-02 -1.959442499999999865e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.178571399999999869e+01 5.741605799999999959e+01 3.159248099999999865e-02 -1.894540299999999955e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.207142900000000196e+01 5.636496400000000051e+01 3.115129399999999951e-02 -1.829278000000000154e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.236635900000000277e+01 5.525547399999999953e+01 3.070657900000000121e-02 -1.763667999999999833e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.265207399999999893e+01 5.406423399999999901e+01 3.025838900000000012e-02 -1.697722700000000098e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.291935500000000303e+01 5.288467200000000190e+01 2.980677199999999874e-02 -1.631454699999999869e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.314055299999999704e+01 5.181021899999999647e+01 2.935178000000000093e-02 -1.564876600000000145e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.335253500000000315e+01 5.072408800000000184e+01 2.889346500000000012e-02 -1.498001099999999967e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.353686600000000340e+01 4.955620400000000103e+01 2.843187900000000018e-02 -1.430840799999999989e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.371198199999999900e+01 4.837664199999999681e+01 2.796707400000000149e-02 -1.363408500000000065e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.386866400000000255e+01 4.706861299999999915e+01 2.749910300000000044e-02 -1.295717099999999997e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.399769599999999770e+01 4.559707999999999828e+01 2.702801800000000088e-02 -1.227779399999999986e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.407142900000000196e+01 4.400875899999999774e+01 2.655387299999999867e-02 -1.159608200000000061e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.410829499999999825e+01 4.238540100000000166e+01 2.607672200000000010e-02 -1.091216700000000039e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.408064499999999697e+01 4.072700700000000040e+01 2.559661800000000154e-02 -1.022617800000000070e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.401612899999999939e+01 3.908029200000000003e+01 2.511361599999999833e-02 -9.538244399999999679e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.392396300000000053e+01 3.751532799999999668e+01 2.462777099999999969e-02 -8.848498099999999381e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.379493099999999828e+01 3.602043799999999862e+01 2.413913700000000148e-02 -8.157069700000000104e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.362903200000000226e+01 3.446715300000000326e+01 2.364777100000000146e-02 -7.464090900000000355e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.342626700000000284e+01 3.286715300000000184e+01 2.315372699999999895e-02 -6.769693299999999907e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.321428600000000131e+01 3.130218999999999951e+01 2.265706099999999917e-02 -6.074008799999999937e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.295622099999999932e+01 2.976058400000000148e+01 2.215783099999999936e-02 -5.377169900000000093e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.263364099999999723e+01 2.826569299999999885e+01 2.165609099999999884e-02 -4.679308699999999883e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.227419400000000138e+01 2.687591199999999958e+01 2.115190000000000126e-02 -3.980558200000000428e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.189631299999999925e+01 2.564963499999999996e+01 2.064531400000000141e-02 -3.281051000000000106e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.150000000000000000e+01 2.449343100000000106e+01 2.013639100000000001e-02 -2.580920100000000036e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.110368700000000075e+01 2.343065700000000007e+01 1.962518699999999880e-02 -1.880298700000000104e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.067050700000000063e+01 2.246131400000000156e+01 1.911176200000000089e-02 -1.179319799999999909e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.021889399999999881e+01 2.149197099999999949e+01 1.859617300000000056e-02 -4.781167400000000257e-04 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.972119800000000112e+01 2.053430699999999831e+01 1.807847799999999852e-02 2.231771800000000071e-04 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.916820299999999833e+01 1.960000000000000142e+01 1.755873700000000134e-02 9.244286800000000269e-04 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.862442400000000120e+01 1.878248200000000168e+01 1.703700799999999932e-02 1.625504500000000008e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.805299499999999924e+01 1.802335800000000177e+01 1.651334900000000008e-02 2.326271300000000083e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.747234999999999872e+01 1.728759099999999904e+01 1.598782199999999876e-02 3.026595899999999853e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.691013799999999989e+01 1.659853999999999985e+01 1.546048300000000056e-02 3.726345199999999899e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.637557599999999880e+01 1.599124100000000048e+01 1.493139500000000008e-02 4.425386199999999971e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.585022999999999982e+01 1.545401500000000006e+01 1.440061599999999976e-02 5.123586000000000286e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.537096800000000130e+01 1.498686099999999932e+01 1.386820700000000045e-02 5.820811900000000261e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.489170500000000175e+01 1.455474500000000049e+01 1.333422700000000058e-02 6.516931400000000249e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.446774200000000121e+01 1.418102200000000046e+01 1.279873800000000048e-02 7.211812100000000204e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.407142899999999841e+01 1.386569300000000027e+01 1.226179900000000031e-02 7.905321899999999749e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.371198199999999900e+01 1.359708000000000006e+01 1.172347299999999988e-02 8.597329100000000376e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.338940099999999944e+01 1.335182499999999983e+01 1.118381899999999936e-02 9.287702099999999711e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.309447000000000116e+01 1.310656900000000036e+01 1.064289900000000080e-02 9.976309699999999850e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.282718900000000062e+01 1.287299299999999924e+01 1.010077300000000039e-02 1.066302099999999996e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.264285699999999935e+01 1.269781000000000049e+01 9.557504700000000325e-03 1.134770499999999960e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.242429200000000122e+01 1.257212400000000052e+01 9.013153799999999716e-03 1.203023299999999955e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.222485800000000111e+01 1.242164000000000001e+01 8.467782499999999823e-03 1.271047299999999991e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.202676400000000001e+01 1.224592900000000029e+01 7.921452400000000837e-03 1.338829799999999987e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.183179700000000167e+01 1.204379600000000039e+01 7.374225499999999614e-03 1.406357800000000019e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.173963099999999926e+01 1.186861299999999986e+01 6.826163700000000348e-03 1.473618399999999939e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.206221199999999882e+01 1.233576599999999956e+01 6.277328999999999895e-03 1.540598900000000014e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.261520699999999984e+01 1.299933599999999956e+01 1.237131699999999973e-02 7.309397400000000600e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.267665099999999967e+01 1.420438000000000045e+01 1.236956600000000024e-02 7.307660700000000176e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.270009699999999953e+01 1.545524400000000043e+01 1.236641500000000039e-02 7.304534799999999606e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.268533399999999922e+01 1.675341200000000086e+01 1.236186400000000019e-02 7.300020599999999804e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.268894000000000055e+01 1.805839399999999983e+01 1.235591299999999962e-02 7.294118700000000455e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.268894000000000055e+01 1.940146000000000015e+01 1.234856299999999990e-02 7.286830299999999538e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.269815700000000014e+01 2.076788300000000120e+01 1.233981500000000051e-02 7.278156800000000481e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.269815700000000014e+01 2.212262799999999885e+01 1.232966899999999970e-02 7.268099799999999666e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.267972400000000022e+01 2.347737199999999902e+01 1.231812799999999937e-02 7.256661300000000203e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.267972400000000022e+01 2.479708000000000112e+01 1.230519199999999952e-02 7.243843499999999547e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.267972400000000022e+01 2.612846700000000055e+01 1.229086300000000083e-02 7.229648700000000650e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.267972400000000022e+01 2.745985399999999998e+01 1.227514300000000051e-02 7.214079700000000650e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.267972400000000022e+01 2.882627700000000104e+01 1.225803299999999978e-02 7.197139399999999410e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.268894000000000055e+01 3.022773700000000119e+01 1.223953399999999983e-02 7.178831099999999354e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.270737300000000047e+01 3.168759100000000117e+01 1.221965000000000030e-02 7.159158100000000136e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.272580600000000040e+01 3.319416100000000114e+01 1.219838300000000014e-02 7.138124399999999647e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.274423999999999957e+01 3.466569299999999743e+01 1.217573400000000056e-02 7.115733800000000053e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.275345599999999990e+01 3.620729899999999901e+01 1.215170699999999944e-02 7.091990600000000478e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.276267299999999949e+01 3.774890500000000060e+01 1.212630399999999921e-02 7.066899399999999887e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.274423999999999957e+01 3.934890500000000202e+01 1.209952899999999949e-02 7.040464899999999970e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.272580600000000040e+01 4.094890500000000344e+01 1.207138299999999977e-02 7.012692099999999484e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.269815700000000014e+01 4.258394200000000041e+01 1.204187100000000087e-02 6.983586299999999802e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.266128999999999927e+01 4.426569299999999885e+01 1.201099500000000000e-02 6.953152999999999417e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.262442399999999942e+01 4.593576600000000099e+01 1.197875900000000028e-02 6.921398099999999387e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.262442399999999942e+01 4.771094899999999939e+01 1.194516699999999959e-02 6.888327499999999382e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.262442399999999942e+01 4.940438000000000329e+01 1.191022299999999930e-02 6.853947600000000195e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.262442399999999942e+01 5.105109499999999656e+01 1.187392999999999955e-02 6.818264799999999848e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.262442399999999942e+01 5.263941599999999710e+01 1.183629299999999947e-02 6.781286000000000258e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.262442399999999942e+01 5.415766399999999692e+01 1.179731600000000040e-02 6.743018200000000517e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.263364100000000079e+01 5.560583900000000313e+01 1.175700300000000025e-02 6.703468699999999558e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.265207400000000071e+01 5.696058399999999722e+01 1.171535800000000037e-02 6.662645000000000373e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.267972400000000022e+01 5.832700700000000182e+01 1.167238800000000055e-02 6.620554800000000295e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.271659000000000006e+01 5.968175200000000302e+01 1.162809599999999922e-02 6.577206100000000666e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.275345599999999990e+01 6.101313900000000245e+01 1.158248700000000068e-02 6.532607299999999839e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
